Date,Product,Variety,Class,Size,Package,Unit(kg),Closing Price,High Price,Low Price,Average Price,Total Sales(Rand),Sales Quantity,Closing Stock,Day,Month,Week
2023-03-06,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,0.0,0.0,0.0,0.0,0,0,13,6,3,10
2023-03-06,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,70.0,70.0,70.0,70.0,5180,74,23,6,3,10
2023-03-06,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,78.3,120.0,50.0,85.0,5560,71,24,6,3,10
2023-03-06,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,0.0,0.0,0.0,0.0,0,0,14,6,3,10
2023-03-06,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,80.0,80.0,80.0,80.0,160,2,0,6,3,10
2023-03-03,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,100.0,100.0,100.0,100.0,57100,571,248,3,3,9
2023-03-03,NECTARINES,INDEPENDENCE,CLASS 1,LARGE,STANDARD TRAY,2.5,20.0,20.0,20.0,20.0,2580,129,0,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,93.5,110.0,80.0,95.0,36560,391,0,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,90.79,120.0,80.0,100.0,37590,414,381,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,40.0,40.0,40.0,40.0,40,1,14,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,30.0,70.0,20.0,45.0,1050,35,2,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,46.46,140.0,40.0,90.0,71835,1546,1889,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,27.88,40.0,20.0,30.0,3960,142,0,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,149.78,150.0,140.0,145.0,13930,93,386,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,59.7,100.0,30.0,65.0,10150,170,2784,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,111.98,140.0,100.0,120.0,152750,1364,2726,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,126.18,150.0,60.0,105.0,21830,173,404,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,SMALL,STANDARD TRAY,2.5,0.0,0.0,0.0,0.0,0,0,190,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,100.0,100.0,100.0,100.0,3400,34,0,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,103.64,130.0,100.0,115.0,11090,107,109,3,3,9
2023-03-03,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,140.0,140.0,140.0,140.0,2940,21,97,3,3,9
2023-03-02,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,819,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,45.54,85.0,25.0,55.0,71555,1571,3435,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,40.0,40.0,40.0,40.0,600,15,119,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,40.98,60.0,15.0,37.5,29260,714,2704,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,110.0,150.0,60.0,105.0,10340,94,3995,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,79.72,140.0,60.0,100.0,14750,185,487,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,SMALL,STANDARD TRAY,2.5,10.0,10.0,10.0,10.0,100,10,190,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,140.41,180.0,140.0,160.0,53920,384,34,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,101.28,140.0,100.0,120.0,41730,412,216,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,80.16,90.0,80.0,85.0,4970,62,118,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,119.51,120.0,110.0,115.0,17330,145,391,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,112.89,120.0,100.0,110.0,26530,235,795,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,0.0,0.0,0.0,0.0,0,0,15,2,3,9
2023-03-02,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,78.23,120.0,70.0,95.0,34660,443,7,2,3,9
2023-03-01,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,819,1,3,9
2023-03-01,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,819,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,42.4,110.0,15.0,62.5,17810,420,5006,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,20.0,20.0,20.0,20.0,1000,50,0,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,95.21,140.0,70.0,105.0,6570,69,134,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,21.77,60.0,15.0,37.5,13980,642,3418,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,143.11,160.0,100.0,130.0,8730,61,4089,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,102.3,150.0,30.0,90.0,67010,655,672,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,STANDARD TRAY,2.5,20.0,20.0,20.0,20.0,5800,290,0,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,125.76,180.0,90.0,135.0,28800,229,418,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,117.02,150.0,100.0,125.0,20480,175,628,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,83.2,100.0,80.0,90.0,2080,25,180,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,42.4,110.0,15.0,62.5,17810,420,5006,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,20.0,20.0,20.0,20.0,1000,50,0,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,95.21,140.0,70.0,105.0,6570,69,134,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,21.77,60.0,15.0,37.5,13980,642,3418,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,143.11,160.0,100.0,130.0,8730,61,4089,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,102.3,150.0,30.0,90.0,67010,655,672,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,STANDARD TRAY,2.5,20.0,20.0,20.0,20.0,5800,290,0,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,125.76,180.0,90.0,135.0,28800,229,418,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,117.02,150.0,100.0,125.0,20480,175,628,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,83.2,100.0,80.0,90.0,2080,25,180,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,111.42,150.0,100.0,125.0,48694,437,536,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,102.31,120.0,70.0,95.0,42050,411,1030,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,0.0,0.0,0.0,0.0,0,0,15,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,92.12,100.0,90.0,95.0,36296,394,450,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,111.42,150.0,100.0,125.0,48694,437,536,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,102.31,120.0,70.0,95.0,42050,411,1030,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,0.0,0.0,0.0,0.0,0,0,15,1,3,9
2023-03-01,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,92.12,100.0,90.0,95.0,36296,394,450,1,3,9
2023-02-27,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,819,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,120.52,130.0,120.0,125.0,22900,190,1221,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,109.99,150.0,70.0,110.0,115380,1049,1849,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,0.0,0.0,0.0,0.0,0,0,15,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,99.8,100.0,80.0,90.0,101500,1017,1001,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,39.66,85.0,30.0,57.5,45655,1151,5154,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,30.0,30.0,30.0,30.0,14700,490,50,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,129.94,150.0,80.0,115.0,24820,191,299,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,40.35,80.0,30.0,55.0,25300,627,4246,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,140.0,140.0,140.0,140.0,5740,41,4709,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,93.5,100.0,70.0,85.0,11220,120,1071,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,SMALL,STANDARD TRAY,2.5,0.0,0.0,0.0,0.0,0,0,290,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,91.39,150.0,80.0,115.0,116710,1277,203,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,111.42,140.0,120.0,130.0,3900,35,1027,27,2,9
2023-02-27,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,100.0,100.0,100.0,100.0,100,1,207,27,2,9
2023-02-24,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,148.87,150.0,140.0,145.0,2382,16,94,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,51.16,70.0,50.0,60.0,10335,202,15,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,97.29,150.0,50.0,100.0,14400,148,0,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,31.37,70.0,30.0,50.0,11830,377,151,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,136.51,150.0,80.0,115.0,102660,752,534,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,47.06,70.0,30.0,50.0,61705,1311,3424,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,117.14,160.0,80.0,120.0,13940,119,1787,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,115.78,150.0,100.0,125.0,2200,19,409,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,135.08,160.0,130.0,145.0,32960,244,1058,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,132.54,150.0,100.0,125.0,7820,59,397,24,2,8
2023-02-24,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,179,24,2,8
2023-02-22,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,32.65,40.0,30.0,35.0,3200,98,1102,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,0.0,0.0,0.0,0.0,0,0,240,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,138.52,150.0,120.0,135.0,69540,502,659,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,42.03,90.0,25.0,57.5,13705,326,4106,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,120.28,200.0,35.0,117.5,53285,443,1583,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,133.91,150.0,120.0,135.0,3080,23,321,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,113.81,150.0,15.0,82.5,28340,249,1095,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,130.03,140.0,130.0,135.0,35240,271,629,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,180,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,75.22,120.0,60.0,90.0,26480,352,0,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,110.63,80.0,60.0,70.0,10400,94,168,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,5.0,5.0,5.0,5.0,5,1,0,22,2,8
2023-02-22,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,60.0,60.0,60.0,60.0,7620,127,0,22,2,8
2023-02-21,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,21,2,8
2023-02-21,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,72.16,130.0,50.0,90.0,11980,166,264,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,59.7,130.0,30.0,80.0,14210,238,174,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,25.0,25.0,25.0,25.0,150,6,1,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,58.52,70.0,30.0,50.0,10300,176,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,72.16,130.0,50.0,90.0,11980,166,264,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,59.7,130.0,30.0,80.0,14210,238,174,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,25.0,25.0,25.0,25.0,150,6,1,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,58.52,70.0,30.0,50.0,10300,176,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,39.32,110.0,30.0,70.0,15690,399,960,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,LARGE,DOUBBLE LAYER TRAY,7.0,60.0,60.0,60.0,60.0,10200,170,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,138.87,150.0,135.0,142.5,5555,40,711,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,52.08,130.0,20.0,75.0,48650,934,2202,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,DOUBBLE LAYER TRAY,7.0,60.0,60.0,60.0,60.0,4800,80,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,72.26,200.0,20.0,110.0,20090,278,1361,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,136.31,150.0,130.0,140.0,7770,57,254,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,124.66,160.0,100.0,130.0,124540,999,1344,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,25.0,25.0,25.0,25.0,50,2,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,135.0,135.0,135.0,135.0,16335,121,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,39.32,110.0,30.0,70.0,15690,399,960,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,LARGE,DOUBBLE LAYER TRAY,7.0,60.0,60.0,60.0,60.0,10200,170,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,138.87,150.0,135.0,142.5,5555,40,711,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,52.08,130.0,20.0,75.0,48650,934,2202,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,DOUBBLE LAYER TRAY,7.0,60.0,60.0,60.0,60.0,4800,80,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,72.26,200.0,20.0,110.0,20090,278,1361,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,136.31,150.0,130.0,140.0,7770,57,254,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,124.66,160.0,100.0,130.0,124540,999,1344,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,25.0,25.0,25.0,25.0,50,2,0,21,2,8
2023-02-21,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,135.0,135.0,135.0,135.0,16335,121,0,21,2,8
2023-02-20,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,66.35,70.0,50.0,60.0,138355,2085,1359,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,45.0,45.0,45.0,45.0,12150,270,0,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,LARGE,DOUBBLE LAYER TRAY,7.0,0.0,0.0,0.0,0.0,0,0,170,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,135.58,150.0,110.0,130.0,69420,512,751,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,70.64,80.0,60.0,70.0,24230,343,3136,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,MEDIUM,DOUBBLE LAYER TRAY,7.0,0.0,0.0,0.0,0.0,0,0,80,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,141.42,200.0,120.0,160.0,90230,638,1639,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,130.89,150.0,130.0,140.0,54060,413,311,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,146.31,170.0,140.0,155.0,96130,657,2343,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,0.0,0.0,0.0,0.0,0,0,2,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,132.45,170.0,120.0,145.0,7550,57,121,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,430,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,80.0,80.0,80.0,80.0,7040,88,412,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,0.0,0.0,0.0,0.0,0,0,7,20,2,8
2023-02-20,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,80.0,80.0,80.0,80.0,24160,302,176,20,2,8
2023-02-17,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,142.86,170.0,140.0,155.0,20430,143,667,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,50.18,150.0,30.0,90.0,22685,452,1346,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,137.16,200.0,60.0,130.0,15500,113,1695,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,58.22,150.0,47.0,98.5,5764,99,95,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,128.24,180.0,110.0,145.0,100290,782,444,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,130.95,150.0,130.0,140.0,24750,189,2,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 1,SMALL,DOMPLE JUMBLE,9.0,0.0,0.0,0.0,0.0,0,0,38,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,80.0,80.0,80.0,80.0,5440,68,0,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 2,MEDIUM,DOMPLE JUMBLE,9.0,83.4,90.0,80.0,85.0,36030,432,0,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,5.0,50.0,50.0,50.0,50.0,7500,150,7,17,2,7
2023-02-17,NECTARINES,OTHER,CLASS 2,SMALL,DOMPLE JUMBLE,9.0,80.0,80.0,80.0,80.0,10000,125,0,17,2,7
2023-02-16,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,16,2,7
2023-02-16,NECTARINES,ALPINE,CLASS 1,MEDIUM,PUNNET,8.0,0.0,0.0,0.0,0.0,0,0,159,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,46.3,80.0,30.0,55.0,68200,1473,0,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,41.25,50.0,40.0,45.0,990,24,0,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,140.35,150.0,140.0,145.0,3930,28,0,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,46.52,70.0,20.0,45.0,28520,613,1140,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,44.7,160.0,30.0,95.0,10059,225,935,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,142.16,150.0,140.0,145.0,10520,74,51,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,132.4,180.0,70.0,125.0,89640,677,1226,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,0.0,0.0,0.0,0.0,0,0,96,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,EXTRA LARGE,STANDARD TRAY,2.5,46.3,80.0,30.0,55.0,68200,1473,0,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,LARGE,STANDARD TRAY,2.5,41.25,50.0,40.0,45.0,990,24,0,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,LARGE,DOMPLE JUMBLE,9.0,140.35,150.0,140.0,145.0,3930,28,0,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,MEDIUM,STANDARD TRAY,2.5,46.52,70.0,20.0,45.0,28520,613,1140,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,MEDIUM,PUNNET,8.0,44.7,160.0,30.0,95.0,10059,225,935,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,MEDIUM,DOMPLE JUMBLE,9.0,142.16,150.0,140.0,145.0,10520,74,51,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,0.5,132.4,180.0,70.0,125.0,89640,677,1226,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 1,SMALL,PUNNET,5.0,0.0,0.0,0.0,0.0,0,0,96,16,2,7
2023-02-16,NECTARINES,OTHER,CLASS 2,LARGE,DOMPLE JUMBLE,9.0,128.82,130.0,120.0,125.0,14300,111,68,16,2,7
